symbol,timestamp,open,high,low,close,volume
NSE:NIFTY24OCT24200PE,2024-10-25 12:05:00,176.15,180.55,172.35,175.6,83675
NSE:NIFTY24OCT24200PE,2024-10-25 12:06:00,175.2,176.15,172.15,173.9,132375
NSE:NIFTY24OCT24200PE,2024-10-25 12:07:00,173.1,176.4,171.5,173.8,152275
NSE:NIFTY24OCT24200PE,2024-10-25 12:08:00,173,180.45,173,178.5,145650
NSE:NIFTY24OCT24200PE,2024-10-25 12:09:00,180.65,182.45,177.2,179.2,128050
NSE:NIFTY24OCT24200PE,2024-10-25 12:10:00,179.5,185.6,178.6,184.8,117375
NSE:NIFTY24OCT24200PE,2024-10-25 12:11:00,185.6,185.85,179.5,183,102475
NSE:NIFTY24OCT24200PE,2024-10-25 12:12:00,182.75,190.6,179.15,189.55,182875
NSE:NIFTY24OCT24200PE,2024-10-25 12:13:00,190.55,193.8,188.2,193.8,207675
NSE:NIFTY24OCT24200PE,2024-10-25 12:14:00,193.2,194.2,185.05,190.3,158075
NSE:NIFTY24OCT24200PE,2024-10-25 12:15:00,190.5,202.4,190.05,199.55,415275
NSE:NIFTY24OCT24200PE,2024-10-25 12:16:00,200.35,208,199.5,202.35,307500
NSE:NIFTY24OCT24200PE,2024-10-25 12:17:00,202,202.8,192.25,195.35,189025
NSE:NIFTY24OCT24200PE,2024-10-25 12:18:00,195,196.5,192.35,193.75,81925
NSE:NIFTY24OCT24200PE,2024-10-25 12:19:00,194.15,198,191.05,196.15,100800
NSE:NIFTY24OCT24200PE,2024-10-25 12:20:00,196.6,197,189.9,190.25,73200
NSE:NIFTY24OCT24200PE,2024-10-25 12:21:00,189.55,189.85,183.45,185.95,129250
NSE:NIFTY24OCT24200PE,2024-10-25 12:22:00,185.55,194.3,184.95,193.35,100775
NSE:NIFTY24OCT24200PE,2024-10-25 12:23:00,193.45,197,192.35,195.3,96125
NSE:NIFTY24OCT24200PE,2024-10-25 12:24:00,195.25,216.9,195.2,215.75,464875
NSE:NIFTY24OCT24200PE,2024-10-25 12:25:00,215.9,220.8,214.6,218.65,450075
NSE:NIFTY24OCT24200PE,2024-10-25 12:26:00,218.2,226,218.05,222.05,373625
NSE:NIFTY24OCT24200PE,2024-10-25 12:27:00,222.4,223.95,218,220.2,163300
NSE:NIFTY24OCT24200PE,2024-10-25 12:28:00,218.05,219.1,212.8,217.85,221800
NSE:NIFTY24OCT24200PE,2024-10-25 12:29:00,218.4,219,204.55,206.45,214625
NSE:NIFTY24OCT24200PE,2024-10-25 12:30:00,205.5,210.75,201.85,206,214525
NSE:NIFTY24OCT24200PE,2024-10-25 12:31:00,205.1,206.3,199.7,204.9,128350
NSE:NIFTY24OCT24200PE,2024-10-25 12:32:00,204.1,210,202.25,204,114375
NSE:NIFTY24OCT24200PE,2024-10-25 12:33:00,204.7,204.85,194.1,196.2,195375
NSE:NIFTY24OCT24200PE,2024-10-25 12:34:00,196.4,198.25,193.7,194.75,111150
NSE:NIFTY24OCT24200PE,2024-10-25 12:35:00,194.65,202,194.65,200.15,140725
NSE:NIFTY24OCT24200PE,2024-10-25 12:36:00,200.6,200.6,187.85,195.5,176125
NSE:NIFTY24OCT24200PE,2024-10-25 12:37:00,195.65,197.25,192.95,196,60500
NSE:NIFTY24OCT24200PE,2024-10-25 12:38:00,196,202.75,196,202.45,98100
NSE:NIFTY24OCT24200PE,2024-10-25 12:39:00,201.7,203.25,199.5,201.55,78725
NSE:NIFTY24OCT24200PE,2024-10-25 12:40:00,201.2,203,198.05,201.3,68325
NSE:NIFTY24OCT24200PE,2024-10-25 12:41:00,201.75,207.65,201.75,207.65,188825
NSE:NIFTY24OCT24200PE,2024-10-25 12:42:00,207.15,207.15,190,192.3,192600
NSE:NIFTY24OCT24200PE,2024-10-25 12:43:00,192.75,203.8,190,203.65,122750
NSE:NIFTY24OCT24200PE,2024-10-25 12:44:00,203.15,208,202.05,206,125275
NSE:NIFTY24OCT24200PE,2024-10-25 12:45:00,206.5,206.55,199.65,202.8,90775
NSE:NIFTY24OCT24200PE,2024-10-25 12:46:00,202.1,203,199,201.7,55075
NSE:NIFTY24OCT24200PE,2024-10-25 12:47:00,202.65,203.05,195.05,201.15,76950
NSE:NIFTY24OCT24200PE,2024-10-25 12:48:00,201.35,201.8,192.25,196.55,99425
NSE:NIFTY24OCT24200PE,2024-10-25 12:49:00,196.8,205.7,196.7,203.8,117375
NSE:NIFTY24OCT24200PE,2024-10-25 12:50:00,203.6,207.65,203.3,205.05,96675
NSE:NIFTY24OCT24200PE,2024-10-25 12:51:00,204.6,207.05,198.7,202.05,108875
NSE:NIFTY24OCT24200PE,2024-10-25 12:52:00,202.45,215,200.8,212.6,209650
NSE:NIFTY24OCT24200PE,2024-10-25 12:53:00,211.3,211.3,206.15,209.75,84325
NSE:NIFTY24OCT24200PE,2024-10-25 12:54:00,210.2,213.65,207.45,208.3,130575
NSE:NIFTY24OCT24200PE,2024-10-25 12:55:00,208.85,209.55,200.45,200.9,114200
NSE:NIFTY24OCT24200PE,2024-10-25 12:56:00,201.4,205.5,200.35,201.5,89400
NSE:NIFTY24OCT24200PE,2024-10-25 12:57:00,201.1,201.55,193.1,193.95,134400
NSE:NIFTY24OCT24200PE,2024-10-25 12:58:00,192.6,196.4,191.3,196.4,101650
NSE:NIFTY24OCT24200PE,2024-10-25 12:59:00,195.5,198.85,190.9,191.15,96225
NSE:NIFTY24OCT24200PE,2024-10-25 13:00:00,190.45,198.8,188.7,198,137150
NSE:NIFTY24OCT24200PE,2024-10-25 13:01:00,198.15,198.15,192.95,197.5,59900
NSE:NIFTY24OCT24200PE,2024-10-25 13:02:00,197.1,205.45,197.1,202.85,159975
NSE:NIFTY24OCT24200PE,2024-10-25 13:03:00,203.6,204.4,198,198.65,75150
NSE:NIFTY24OCT24200PE,2024-10-25 13:04:00,198.65,204.7,197.55,203.05,69150
NSE:NIFTY24OCT24200PE,2024-10-25 13:05:00,202.65,204.1,197.1,200.25,112475
NSE:NIFTY24OCT24200PE,2024-10-25 13:06:00,200.6,205.35,200.5,203.05,69125
NSE:NIFTY24OCT24200PE,2024-10-25 13:07:00,203.2,207.2,202.45,206.6,99675
NSE:NIFTY24OCT24200PE,2024-10-25 13:08:00,205.85,206.45,199,200.25,54650
NSE:NIFTY24OCT24200PE,2024-10-25 13:09:00,199.8,200.15,195.25,198.75,63450
NSE:NIFTY24OCT24200PE,2024-10-25 13:10:00,198.25,200.3,197.6,199.3,36725
NSE:NIFTY24OCT24200PE,2024-10-25 13:11:00,199.3,202.65,198.75,201.4,47625
NSE:NIFTY24OCT24200PE,2024-10-25 13:12:00,201.35,202,196.3,197.55,67550
NSE:NIFTY24OCT24200PE,2024-10-25 13:13:00,198,201.55,193.4,195.45,120925
NSE:NIFTY24OCT24200PE,2024-10-25 13:14:00,195.5,195.75,190.05,192.2,140925
NSE:NIFTY24OCT24200PE,2024-10-25 13:15:00,191.85,194.4,190.5,191.6,65975
NSE:NIFTY24OCT24200PE,2024-10-25 13:16:00,191.6,193.75,186.95,192.85,77325
NSE:NIFTY24OCT24200PE,2024-10-25 13:17:00,193,197,193,195.6,90550
NSE:NIFTY24OCT24200PE,2024-10-25 13:18:00,196,200.55,195.05,199.7,93825
NSE:NIFTY24OCT24200PE,2024-10-25 13:19:00,199.75,203.75,199.75,203.15,92150
